student_id,course_id
D0788620,1352
D0788620,3816
D0788620,2965
D0788620,2877
D0788620,3036
D078862708,1340
D078862708,2176
D078862708,1341
D078862708,2999
D0788652,2175
D0788652,2916
D0788652,2172
D0788652,2890
D0788652,2174
D0788652,2931
D0788652,2980
D0788652,3813
D0788653,2982
D0788653,2973
D0788653,2194
D0788653,3889
D0788653,2195
D0788653,3036
D0788653,3026
D0788653,2196
D078868786,1304
D078868786,2872
D078868786,1306
D078868786,1305
D078868786,2892
D078868786,2929
D078868786,3779
D078868786,2933
D078868786,2898
D0788742,3010
D0788742,2135
D0788742,3767
D0788742,2134
D0788742,2136
D0788742,2138
D0788742,2901
D0788742,2149
D0788742,3036
D0788742,2137
D0788742,2132
D0788742,2139
D0788747,2894
D0788747,2872
D0788747,2892
D0788747,3031
D0788747,3030
D0788753,2191
D0788753,2909
D0788753,3045
D0788753,2983
D0788753,2944
D078876521,1341
D078876521,1340
D078876521,2979
D078876521,2176
D078876521,2918
D078878228,1289
D078878228,1290
D078878228,3829
D078878228,1286
D078878228,1284
D078878228,2963
D078878228,3018
D078878228,1293
D078878228,1292
D078878228,1291
D078878228,2887
D078878228,1288
D078878501,1286
D078878501,1292
D078878501,1289
D078878501,1284
D078878501,1291
D078878501,2164
D078878501,1288
D078878501,1290
D078878501,1293
D078881211,3891
D078881211,1362
D078881211,1337
D078881211,2965
D078881211,1338
D0788833,2972
D0788833,3780
D0788833,1308
D0788833,1309
D0788833,2952
D0788833,1307
D0788833,3817
D0788833,2991
D0788833,2931
