student_id,course_id
D097283300,1332
D097283300,2999
D097283300,1331
D097283300,1311
D097283300,1323
D097283300,1313
D097284413,2896
D097284413,2157
D097284413,2159
D097284413,2160
D097284413,2158
D097284413,2973
D097284413,2156
D0972857,2886
D0972857,3816
D0972857,1367
D0972857,1968
D0972857,2937
D097286318,2182
D097286318,2900
D097286318,2004
D097286318,3007
D097286318,2195
D097286318,2894
D097286318,2196
D097286318,2194
D0972877,1973
D0972877,1317
D0972877,1315
D0972877,2873
D0972877,2893
D0972877,2959
D0972877,1316
D0972877,2935
D0972877,3780
D0972893,1288
D0972893,1289
D0972893,1286
D0972893,1292
D0972893,1293
D0972893,1291
D0972893,1287
D0972893,1290
D0972893,1284
D097289395,2140
D097289395,2142
D097289395,3011
D097289395,2191
D097289395,3767
D097289395,2143
D097289395,2146
D097289395,2144
D097289395,2145
D097289395,2147
D0972910,2909
D0972910,3893
D0972910,1349
D0972910,3818
D0972910,2952
D097291602,2974
D097291602,2137
D097291602,2138
D097291602,3767
D097291602,2139
D097291602,2135
D097291602,2134
D097291602,2132
D097291602,2136
D097291602,2165
D097292395,1286
D097292395,1290
D097292395,2868
D097292395,3017
D097292395,1291
D097292395,1292
D097292395,1284
D097292395,1293
D097292395,1289
D097292395,1288
D0972949,2154
D0972949,2906
D0972949,2153
D0972949,2150
D0972949,2985
D0972949,2151
D0972949,2152
D0972953,1303
D0972953,1301
D0972953,1299
D0972953,1300
D0972953,1296
D0972953,1298
D0972953,1294
D0972953,1302
D0972953,1297
