student_id,course_id
D0635337,3780
D0635337,1317
D0635337,1327
D0635337,1313
D0635337,1316
D0635337,1315
D0635337,3036
D0635337,2883
D0635337,2148
D0635338,3008
D0635338,2896
D0635338,2899
D0635338,3039
D0635338,1323
D063533996,1303
D063533996,1294
D063533996,1299
D063533996,1296
D063533996,1314
D063533996,2163
D063533996,1301
D063533996,1300
D063533996,2182
D063533996,1352
D063533996,1298
D063533996,1302
D063533996,1325
D063534283,2142
D063534283,2146
D063534283,3767
D063534283,2140
D063534283,2144
D063534283,2147
D063534283,2929
D063534283,2145
D063534283,2143
D063534283,3015
D063534283,2162
D063534283,2887
D063534818,1274
D063534818,3012
D063534818,1279
D063534818,1281
D063534818,1278
D063534818,2881
D063534818,1970
D063534818,1282
D063534818,1276
D063534818,3818
D063534818,2980
D063534818,1283
D063534818,1280
D0635353,1301
D0635353,1296
D0635353,1298
D0635353,1302
D0635353,1297
D0635353,1300
D0635353,1299
D0635353,1294
D0635353,1303
D063535839,2930
D063535839,1283
D063535839,1276
D063535839,1281
D063535839,1280
D063535839,1279
D063535839,1282
D063535839,1278
D063535839,1274
D0635375,2905
D0635375,1338
D0635375,2935
D0635375,2177
D0635375,3041
D0635375,2863
D0635375,1337
D0635383,1364
D0635383,3012
D0635383,1313
D0635383,3037
D0635383,1311
D0635386,2991
D0635386,1324
D0635386,2913
D0635386,2167
D0635386,3817
D063538762,1341
D063538762,2162
D063538762,2886
D063538762,2163
D063538762,2167
D063538762,1340
