student_id,course_id
D0769488,2150
D0769488,2885
D0769488,2922
D0769488,2154
D0769488,2178
D0769488,2151
D0769488,2152
D0769488,2153
D076949371,2892
D076949371,1300
D076949371,1301
D076949371,1302
D076949371,1294
D076949371,1298
D076949371,1299
D076949371,2886
D076949371,2877
D076949371,1303
D076949371,1296
D0769501,2957
D0769501,1312
D0769501,1364
D0769501,1322
D0769501,2964
D076950599,2172
D076950599,2983
D076950599,3002
D076950599,1973
D076950599,2959
D076950599,2174
D076950599,2175
D076951381,2157
D076951381,2156
D076951381,2884
D076951381,2158
D076951381,2159
D076951381,2160
D0769515,1281
D0769515,1279
D0769515,1276
D0769515,1280
D0769515,1282
D0769515,1278
D0769515,1283
D0769515,1274
D0769515,1277
D076952197,2996
D076952197,2926
D076952197,3009
D076952197,1335
D076952197,1334
D076952197,2999
D0769524,2940
D0769524,2162
D0769524,1352
D0769524,2898
D0769524,2969
D0769530,1288
D0769530,1284
D0769530,1292
D0769530,1290
D0769530,1286
D0769530,1289
D0769530,1287
D0769530,1293
D0769530,1291
D0769540,2985
D0769540,3012
D0769540,2927
D0769540,3031
D0769540,2961
D0769542,1346
D0769542,1347
D0769542,1348
D0769548,2897
D0769548,2180
D0769548,2996
D0769548,1356
D0769548,2914
D076955921,2968
D076955921,2196
D076955921,2194
D076955921,2195
D0769561,2198
D0769561,1306
D0769561,3779
D0769561,1304
D0769561,2965
D0769561,1305
D0769561,2870
D0769561,3889
D0769561,3020
