student_id,course_id
D0935479,2969
D0935479,2929
D0935479,1968
D0935479,2878
D0935479,1361
D0935479,2168
D0935479,2171
D0935479,2170
D093548618,2905
D093548618,2194
D093548618,2196
D093548618,2195
D093550093,2163
D093550093,3898
D093550093,1338
D093550093,1337
D0935504,2966
D0935504,3816
D0935504,2152
D0935504,2150
D0935504,2984
D0935504,2918
D0935504,3810
D0935504,2151
D0935504,2153
D0935504,2154
D093550444,3813
D093550444,1319
D093550444,1318
D093550444,1320
D093550444,2922
D0935537,1311
D0935537,2971
D0935537,1341
D0935537,2917
D0935537,2883
D0935537,1340
D0935537,3817
D0935553,3029
D0935553,2978
D0935553,1968
D0935553,2952
D0935553,2886
D093555326,2170
D093555326,2171
D093555326,2948
D093555326,2168
D0935565,2922
D0935565,3780
D0935565,3035
D0935565,2962
D0935565,3810
D0935565,2996
D0935565,1309
D0935565,1307
D0935565,1308
D0935567,3767
D0935567,3036
D0935567,2139
D0935567,2136
D0935567,2132
D0935567,2135
D0935567,2884
D0935567,2137
D0935567,2134
D0935567,2138
D0935571,1347
D0935571,1348
D0935571,1346
D093558396,2996
D093558396,2913
D093558396,2163
D093558396,1340
D093558396,2886
D093558396,1341
D0935605,2888
D0935605,2988
D0935605,3811
D0935605,2957
D0935605,2935
D0935607,2996
D0935607,3037
D0935607,2156
D0935607,2160
D0935607,2159
D0935607,2158
D0935607,2909
D0935607,2877
D0935607,2157
D0935607,3900
D0935617,1346
D0935617,1348
D0935617,1347
D0935618,1332
D0935618,1331
D0935618,2002
