student_id,course_id
D053263568,1293
D053263568,1291
D053263568,1290
D053263568,1292
D053263568,2002
D053263568,3017
D053263568,2878
D053263568,2881
D053263568,1286
D053263568,1284
D053263568,1289
D053263568,1288
D053263568,2176
D0532636,1274
D0532636,1283
D0532636,1278
D0532636,1277
D0532636,1281
D0532636,1279
D0532636,1276
D0532636,1280
D0532636,1282
D0532639,2900
D0532639,1341
D0532639,3027
D0532639,3023
D0532639,3008
D0532639,1340
D0532639,2954
D0532651,1281
D0532651,1278
D0532651,1282
D0532651,1280
D0532651,1279
D0532651,1277
D0532651,1274
D0532651,1276
D0532651,1283
D0532654,3038
D0532654,3812
D0532654,1308
D0532654,1309
D0532654,1326
D0532654,2938
D0532654,1307
D0532654,2997
D0532654,3780
D053265418,2174
D053265418,2981
D053265418,2175
D053265418,2172
D0532671,1291
D0532671,1284
D0532671,1289
D0532671,1290
D0532671,1287
D0532671,1286
D0532671,1288
D0532671,1293
D0532671,1292
D0532694,2159
D0532694,2156
D0532694,1327
D0532694,2158
D0532694,2873
D0532694,2160
D0532694,2189
D0532694,3043
D0532694,2157
D0532694,2945
D053269515,2163
D053269515,3780
D053269515,2890
D053269515,1317
D053269515,2929
D053269515,2957
D053269515,1316
D053269515,1315
D0532697,2944
D0532697,2876
D0532697,2892
D0532697,2172
D0532697,2174
D0532697,2166
D0532697,2175
D0532697,3018
D053270894,1321
D053270894,3780
D053270894,1309
D053270894,1307
D053270894,2181
D053270894,1308
