student_id,course_id
D086183741,2156
D086183741,2893
D086183741,3001
D086183741,2950
D086183741,2953
D086183741,2157
D086183741,2160
D086183741,2158
D086183741,2159
D086185318,1274
D086185318,1281
D086185318,1276
D086185318,1278
D086185318,1282
D086185318,1280
D086185318,1283
D086185318,2925
D086185318,1279
D0861854,3816
D0861854,2911
D0861854,1351
D0861854,2001
D0861854,2874
D0861876,2137
D0861876,2134
D0861876,2135
D0861876,2132
D0861876,3767
D0861876,3012
D0861876,2136
D0861876,2138
D0861876,2139
D0861877,2185
D0861877,1329
D0861877,1306
D0861877,1304
D0861877,2897
D0861877,1323
D0861877,3779
D0861877,2995
D0861877,1305
D086188166,3829
D086188166,2179
D086188166,3899
D086188166,1335
D086188166,2981
D086188166,2918
D086188166,1334
D086188258,2992
D086188258,2135
D086188258,2136
D086188258,2137
D086188258,2132
D086188258,2138
D086188258,3767
D086188258,2134
D086188258,2139
D0861884,2937
D0861884,1340
D0861884,2165
D0861884,2915
D0861884,2186
D0861884,3022
D0861884,1341
D086189248,1306
D086189248,3779
D086189248,2902
D086189248,1304
D086189248,2898
D086189248,1305
D0861935,2148
D0861935,3004
D0861935,1317
D0861935,1316
D0861935,3780
D0861935,1315
D0861935,2977
D0861935,3042
D086193887,1276
D086193887,1280
D086193887,1274
D086193887,1282
D086193887,1278
D086193887,2162
D086193887,2931
D086193887,2890
D086193887,2925
D086193887,1283
D086193887,1281
D086193887,1279
D086193887,2951
