student_id,course_id
D0920523,3033
D0920523,2987
D0920523,2886
D0920523,1338
D0920523,2930
D0920523,2198
D0920523,1337
D0920529,2158
D0920529,2157
D0920529,2160
D0920529,2927
D0920529,3900
D0920529,2159
D0920529,2156
D0920535,3040
D0920535,3019
D0920535,3024
D0920535,2917
D0920535,3001
D092054189,2147
D092054189,1321
D092054189,2144
D092054189,3767
D092054189,1329
D092054189,2925
D092054189,2140
D092054189,2145
D092054189,2142
D092054189,1312
D092054189,2143
D092054189,2146
D0920545,1296
D0920545,1302
D0920545,1300
D0920545,1294
D0920545,1299
D0920545,1298
D0920545,1297
D0920545,1303
D0920545,1301
D092058347,1338
D092058347,3892
D092058347,2880
D092058347,2203
D092058347,3002
D092058347,1337
D092058842,2191
D092058842,1306
D092058842,1304
D092058842,1305
D092058842,2192
D092058842,3779
D0920589,1294
D0920589,1302
D0920589,1296
D0920589,1300
D0920589,1298
D0920589,1299
D0920589,1297
D0920589,1301
D0920589,1303
D0920592,2924
D0920592,2980
D0920592,1334
D0920592,2960
D0920592,2978
D0920592,2875
D0920592,1335
D092059412,2947
D092059412,1348
D092059412,1346
D092059887,1309
D092059887,2890
D092059887,2908
D092059887,2895
D092059887,3780
D092059887,1308
D092059887,2878
D092059887,1307
D092059887,2163
D0920675,2189
D0920675,2918
D0920675,2948
D0920675,2908
D0920675,2911
D0920731,2144
D0920731,2140
D0920731,3767
D0920731,2147
D0920731,2146
D0920731,2142
D0920731,3037
D0920731,2185
D0920731,2143
D0920731,2866
D0920731,2145
D0920742,1348
D0920742,1346
D0920742,1347
