student_id,course_id
D012642687,2153
D012642687,2152
D012642687,2920
D012642687,2907
D012642687,2151
D012642687,2150
D012642687,2878
D012642687,2911
D012642687,1355
D012642687,2154
D012643233,2137
D012643233,2877
D012643233,3767
D012643233,2971
D012643233,2138
D012643233,2132
D012643233,2134
D012643233,2900
D012643233,2139
D012643233,2135
D012643233,3899
D012643233,2136
D012646531,2876
D012646531,2896
D012646531,1316
D012646531,3780
D012646531,1317
D012646531,1315
D012646531,3007
D012647859,2184
D012647859,2158
D012647859,2159
D012647859,2883
D012647859,2156
D012647859,2160
D012647859,2884
D012647859,2157
D012647859,3009
D012647859,1325
D012649211,1282
D012649211,1968
D012649211,1279
D012649211,1280
D012649211,1278
D012649211,1283
D012649211,1274
D012649211,1281
D012649211,1276
D012649891,1349
D012649891,2179
D012649891,1334
D012649891,1335
D012655113,2153
D012655113,2151
D012655113,2154
D012655113,2876
D012655113,2192
D012655113,2182
D012655113,2934
D012655113,2150
D012655113,2152
D012655335,2156
D012655335,2158
D012655335,2160
D012655335,2157
D012655335,1355
D012655335,2159
D012655335,2954
D012662722,2194
D012662722,2195
D012662722,2196
D012662722,2899
D012668182,2180
D012668182,2198
D012668182,2162
D012668182,2967
D012668182,1335
D012668182,3829
D012668182,1334
D012668939,1284
D012668939,1289
D012668939,1293
D012668939,1288
D012668939,1286
D012668939,1291
D012668939,1292
D012668939,2970
D012668939,1290
D012670406,1340
D012670406,2952
D012670406,1341
D012670406,2941
D012670406,2892
D012670406,2924
