student_id,course_id
D0519648,2153
D0519648,2985
D0519648,3897
D0519648,2967
D0519648,2150
D0519648,2862
D0519648,2154
D0519648,1353
D0519648,2152
D0519648,2151
D0519649,2158
D0519649,1968
D0519649,2160
D0519649,3027
D0519649,2156
D0519649,2999
D0519649,2157
D0519649,2159
D0519649,2905
D051966621,2931
D051966621,1329
D051966621,2917
D051966621,1337
D051966621,1338
D051968540,2191
D051968540,1307
D051968540,2979
D051968540,3780
D051968540,2877
D051968540,1309
D051968540,1308
D0519699,1308
D0519699,1307
D0519699,3780
D0519699,2004
D0519699,1309
D051971748,1322
D051971748,2144
D051971748,3767
D051971748,2140
D051971748,2146
D051971748,2147
D051971748,2145
D051971748,2143
D051971748,2142
D0519726,2163
D0519726,2170
D0519726,3035
D0519726,2955
D0519726,1327
D0519726,2876
D0519726,2168
D0519726,2171
D0519732,3040
D0519732,2136
D0519732,2134
D0519732,3043
D0519732,2137
D0519732,2135
D0519732,2132
D0519732,3767
D0519732,2138
D0519732,1971
D0519732,2139
D0519760,3816
D0519760,2146
D0519760,3000
D0519760,2145
D0519760,2142
D0519760,2144
D0519760,2143
D0519760,3019
D0519760,3767
D0519760,3811
D0519760,2864
D0519760,2140
D0519760,2147
D0519799,2166
D0519799,2203
D0519799,2880
D0519799,2997
D0519799,2941
D0519809,2883
D0519809,2910
D0519809,1334
D0519809,2181
D0519809,1325
D0519809,1335
D0519809,2879
D051981150,3813
D051981150,2864
D051981150,1316
D051981150,3818
D051981150,1317
D051981150,3780
D051981150,1315
