student_id,course_id
D0926849,2147
D0926849,2140
D0926849,2145
D0926849,2978
D0926849,3767
D0926849,2143
D0926849,2907
D0926849,2142
D0926849,2146
D0926849,2144
D0926849,2998
D0926850,2971
D0926850,2880
D0926850,3016
D0926850,3815
D0926850,2918
D0926892,1302
D0926892,1297
D0926892,1303
D0926892,1300
D0926892,1296
D0926892,1299
D0926892,1301
D0926892,1298
D0926892,1294
D0926908,1294
D0926908,1302
D0926908,1297
D0926908,1298
D0926908,1296
D0926908,1303
D0926908,1300
D0926908,1301
D0926908,1299
D0926915,2175
D0926915,2172
D0926915,2947
D0926915,2174
D0926915,3033
D0926915,3828
D0926915,2876
D0926915,2970
D092691520,1332
D092691520,2189
D092691520,2891
D092691520,2871
D092691520,1331
D092691520,1353
D0926927,2921
D0926927,2980
D0926927,2194
D0926927,2196
D0926927,2965
D0926927,3045
D0926927,2195
D0926927,3031
D0926936,2905
D0926936,2902
D0926936,2917
D0926936,2898
D0926936,2177
D092695009,2967
D092695009,1340
D092695009,3829
D092695009,2965
D092695009,1341
D092696198,2962
D092696198,2181
D092696198,1313
D092696198,1331
D092696198,2915
D092696198,1332
D092696198,2925
D0926965,1320
D0926965,2999
D0926965,1312
D0926965,1973
D0926965,1318
D0926965,1319
D0926965,3030
D0926965,3893
D092696839,2194
D092696839,2195
D092696839,2968
D092696839,2196
D092696839,2864
D092696839,2873
D092696839,2190
D0926971,1360
D0926971,3041
D0926971,2879
D0926971,2195
D0926971,2196
D0926971,2194
D0926971,2882
