student_id,course_id
D014477287,1281
D014477287,1280
D014477287,2999
D014477287,1970
D014477287,1278
D014477287,3006
D014477287,1279
D014477287,1274
D014477287,1276
D014477287,1282
D014477287,1283
D014477287,2917
D014478031,2895
D014478031,2194
D014478031,3813
D014478031,2906
D014478031,2195
D014478031,2196
D014483479,3779
D014483479,2963
D014483479,2181
D014483479,1306
D014483479,2906
D014483479,2934
D014483479,1304
D014483479,2872
D014483479,1305
D014484735,1305
D014484735,2189
D014484735,2876
D014484735,2872
D014484735,1306
D014484735,3006
D014484735,1304
D014484735,1971
D014484735,3779
D014485800,2142
D014485800,2144
D014485800,2145
D014485800,2913
D014485800,3767
D014485800,2143
D014485800,2140
D014485800,2147
D014485800,2893
D014485800,2146
D014486791,2174
D014486791,2867
D014486791,1321
D014486791,2172
D014486791,2175
D014487460,2945
D014487460,2875
D014487460,1338
D014487460,1354
D014487460,1337
D014489549,2154
D014489549,1321
D014489549,2153
D014489549,1324
D014489549,2151
D014489549,3002
D014489549,2152
D014489549,2150
D014491566,2896
D014491566,1305
D014491566,3779
D014491566,2941
D014491566,1306
D014491566,1304
D014491580,3779
D014491580,2898
D014491580,1305
D014491580,1306
D014491580,1304
D014491580,2941
D014491580,2934
D014491702,2899
D014491702,1346
D014491702,1348
D014492686,1334
D014492686,1335
D014492686,2967
D014493881,2159
D014493881,2157
D014493881,2190
D014493881,2156
D014493881,1329
D014493881,2921
D014493881,2158
D014493881,2160
D014497834,2195
D014497834,2194
D014497834,2983
D014497834,2002
D014497834,2865
D014497834,2196
D014497834,3001
