student_id,course_id
D076858499,2174
D076858499,2175
D076858499,2960
D076858499,1324
D076858499,1310
D076858499,2983
D076858499,2172
D076860034,2890
D076860034,1318
D076860034,1320
D076860034,1319
D076860034,2934
D076860034,2192
D076860249,2921
D076860249,2171
D076860249,2168
D076860249,2170
D076860249,2977
D0768606,2985
D0768606,2968
D0768606,1356
D0768606,3020
D0768606,2935
D0768615,2149
D0768615,1332
D0768615,3002
D0768615,1367
D0768615,3809
D0768615,3012
D0768615,1331
D076862182,2004
D076862182,2989
D076862182,2142
D076862182,2881
D076862182,1325
D076862182,2143
D076862182,2146
D076862182,3767
D076862182,2144
D076862182,2145
D076862182,2901
D076862182,2140
D076862182,2147
D076863677,2954
D076863677,1280
D076863677,1327
D076863677,1274
D076863677,1283
D076863677,1281
D076863677,1282
D076863677,2987
D076863677,1279
D076863677,1276
D076863677,1278
D0768665,1294
D0768665,1299
D0768665,1301
D0768665,1296
D0768665,1300
D0768665,1298
D0768665,1302
D0768665,1303
D0768665,1297
D0768685,3028
D0768685,2869
D0768685,2931
D0768685,1970
D0768685,3026
D0768727,3780
D0768727,2975
D0768727,2974
D0768727,1309
D0768727,3031
D0768727,1307
D0768727,1308
D0768727,2921
D0768727,2991
D0768750,1347
D0768750,1348
D0768750,1346
D076875847,1335
D076875847,1360
D076875847,2967
D076875847,1323
D076875847,1334
D076876738,1283
D076876738,1278
D076876738,2967
D076876738,1274
D076876738,2972
D076876738,1362
D076876738,1279
D076876738,1968
D076876738,1281
D076876738,1355
D076876738,1276
D076876738,1280
D076876738,1282
