student_id,course_id
D0661561,3036
D0661561,3780
D0661561,2954
D0661561,1309
D0661561,1307
D0661561,1349
D0661561,3010
D0661561,1308
D0661561,2994
D0661577,2916
D0661577,3039
D0661577,3045
D0661577,2948
D0661577,1361
D066158677,2886
D066158677,1332
D066158677,1331
D066158677,2926
D066158677,2203
D066158677,2913
D066159056,2134
D066159056,2136
D066159056,3767
D066159056,2969
D066159056,2139
D066159056,2132
D066159056,2137
D066159056,2138
D066159056,2135
D0661597,2134
D0661597,2136
D0661597,2139
D0661597,2993
D0661597,2132
D0661597,2135
D0661597,2138
D0661597,2137
D0661597,3767
D0661602,2870
D0661602,2196
D0661602,2954
D0661602,2195
D0661602,2194
D0661602,2878
D0661602,3018
D066161110,2004
D066161110,2159
D066161110,2157
D066161110,2158
D066161110,2160
D066161110,2893
D066161110,1971
D066161110,2872
D066161110,2898
D066161110,2156
D066161387,2196
D066161387,2195
D066161387,2969
D066161387,2194
D066161387,1364
D066161387,3011
D0661616,2151
D0661616,2152
D0661616,2957
D0661616,2150
D0661616,2153
D0661616,2154
D0661616,2928
D0661616,1353
D0661616,2865
D0661616,1354
D066162513,2986
D066162513,1318
D066162513,1320
D066162513,1319
D066162513,2897
D0661637,2917
D0661637,2943
D0661637,2885
D0661637,3018
D0661637,3010
D066164579,3001
D066164579,2195
D066164579,2196
D066164579,1364
D066164579,2907
D066164579,2194
D0661651,2909
D0661651,2976
D0661651,1338
D0661651,2897
D0661651,2869
D0661651,3006
D0661651,1337
