student_id,course_id
D0901319,2164
D0901319,2974
D0901319,2180
D0901319,1341
D0901319,1340
D0901319,2875
D0901319,2919
D0901328,3009
D0901328,3014
D0901328,1970
D0901328,2188
D0901328,2928
D090133152,1283
D090133152,1352
D090133152,2888
D090133152,1281
D090133152,1278
D090133152,1274
D090133152,1282
D090133152,2937
D090133152,1279
D090133152,1280
D090133152,1276
D090133152,2875
D0901364,1316
D0901364,1317
D0901364,1315
D0901364,2980
D0901364,2177
D0901364,1321
D0901364,3780
D0901364,2977
D0901364,2889
D090140716,2952
D090140716,1332
D090140716,2962
D090140716,2986
D090140716,1331
D0901409,3032
D0901409,3027
D0901409,3891
D0901409,3889
D0901409,2911
D0901409,1318
D0901409,1319
D0901409,1320
D090143250,2143
D090143250,2145
D090143250,3767
D090143250,2193
D090143250,2948
D090143250,2147
D090143250,2901
D090143250,2892
D090143250,2140
D090143250,2144
D090143250,2142
D090143250,2146
D0901490,2863
D0901490,3025
D0901490,2957
D0901490,3017
D0901490,1340
D0901490,2939
D0901490,1341
D0901511,3016
D0901511,2949
D0901511,1305
D0901511,2202
D0901511,3779
D0901511,2167
D0901511,1306
D0901511,3032
D0901511,1304
D0901522,2958
D0901522,2181
D0901522,1312
D0901522,2902
D0901522,2869
D0901528,3006
D0901528,1970
D0901528,2958
D0901528,2931
D0901528,2895
D090154324,1318
D090154324,1352
D090154324,1320
D090154324,1319
D090154386,1302
D090154386,1324
D090154386,1296
D090154386,1299
D090154386,1300
D090154386,1294
D090154386,1303
D090154386,1298
D090154386,1301
