student_id,course_id
D098819317,1335
D098819317,2918
D098819317,1334
D098819317,3899
D098819317,2972
D098819317,2862
D098819393,1341
D098819393,2181
D098819393,1340
D0988214,2875
D0988214,1317
D0988214,1315
D0988214,3780
D0988214,2184
D0988214,2937
D0988214,1316
D0988214,2965
D0988214,2960
D098823253,2986
D098823253,2906
D098823253,3780
D098823253,1317
D098823253,2181
D098823253,1316
D098823253,2924
D098823253,1315
D098823253,2963
D0988251,2884
D0988251,1967
D0988251,3893
D0988251,2934
D0988251,2965
D098825981,2139
D098825981,2135
D098825981,2137
D098825981,2134
D098825981,2951
D098825981,2132
D098825981,2136
D098825981,2138
D098825981,3767
D0988267,2886
D0988267,1364
D0988267,1352
D0988267,2867
D0988267,3043
D0988273,1347
D0988273,1346
D0988273,1348
D0988293,1296
D0988293,1302
D0988293,1303
D0988293,1294
D0988293,1300
D0988293,1301
D0988293,1297
D0988293,1298
D0988293,1299
D0988303,1335
D0988303,2903
D0988303,1361
D0988303,3817
D0988303,3015
D0988303,1354
D0988303,1334
D0988318,2879
D0988318,2165
D0988318,1340
D0988318,1341
D0988318,2186
D098835027,1280
D098835027,1276
D098835027,1281
D098835027,1283
D098835027,2001
D098835027,1279
D098835027,1282
D098835027,1274
D098835027,1278
D098835027,1355
D098835706,1308
D098835706,3780
D098835706,1309
D098835706,2956
D098835706,1307
D098835706,2924
D098835706,2189
D098841196,2151
D098841196,2150
D098841196,2947
D098841196,2153
D098841196,2152
D098841196,2154
