student_id,course_id
D0912429,3827
D0912429,1338
D0912429,2980
D0912429,1337
D0912429,1353
D0912429,3817
D0912429,3811
D091243997,3779
D091243997,1305
D091243997,2963
D091243997,1306
D091243997,1304
D0912462,2980
D0912462,1337
D0912462,2916
D0912462,2911
D0912462,2193
D0912462,2182
D0912462,1338
D091248381,1315
D091248381,1317
D091248381,1316
D091248381,2163
D091248381,3780
D091248947,2976
D091248947,2888
D091248947,2198
D091248947,1335
D091248947,1334
D091249210,2988
D091249210,1308
D091249210,3780
D091249210,1309
D091249210,2950
D091249210,3011
D091249210,1307
D091249210,2911
D091249210,2934
D091250285,2986
D091250285,1360
D091250285,1311
D091250285,1332
D091250285,1313
D091250285,2167
D091250285,1331
D091255570,3767
D091255570,2143
D091255570,2145
D091255570,2144
D091255570,2140
D091255570,2147
D091255570,2959
D091255570,2142
D091255570,2146
D091256232,2134
D091256232,2132
D091256232,3767
D091256232,1968
D091256232,2135
D091256232,2136
D091256232,2871
D091256232,2137
D091256232,2138
D091256232,2139
D091256478,3009
D091256478,1276
D091256478,1281
D091256478,1279
D091256478,1282
D091256478,1278
D091256478,1973
D091256478,1280
D091256478,1283
D091256478,2870
D091256478,1274
D091256478,1356
D0912573,3023
D0912573,1304
D0912573,1305
D0912573,2998
D0912573,3779
D0912573,3032
D0912573,2992
D0912573,1355
D0912573,1306
D091257543,1317
D091257543,1315
D091257543,2929
D091257543,2192
D091257543,3780
D091257543,1316
D091257543,2901
