student_id,course_id
D020476397,2154
D020476397,2151
D020476397,2943
D020476397,2150
D020476397,2912
D020476397,2153
D020476397,1361
D020476397,2872
D020476397,2152
D020481537,1332
D020481537,2979
D020481537,1331
D020483289,2992
D020483289,1318
D020483289,1320
D020483289,2971
D020483289,1319
D020483289,2192
D020483289,3006
D020483289,1351
D020484064,2138
D020484064,2132
D020484064,2134
D020484064,1968
D020484064,2137
D020484064,2136
D020484064,3035
D020484064,3767
D020484064,2135
D020484064,2913
D020484064,2139
D020484071,1274
D020484071,1276
D020484071,1281
D020484071,2971
D020484071,1280
D020484071,1278
D020484071,1282
D020484071,1279
D020484071,1283
D020484071,3818
D020484514,1332
D020484514,1331
D020484514,2871
D020484514,2903
D020484514,2985
D020484514,2957
D020485672,1304
D020485672,1305
D020485672,2877
D020485672,2163
D020485672,2911
D020485672,1306
D020485672,2902
D020485672,3779
D020491550,1278
D020491550,1279
D020491550,2917
D020491550,1282
D020491550,1281
D020491550,1280
D020491550,1283
D020491550,1276
D020491550,1274
D020493189,1348
D020493189,3011
D020493189,1346
D020493189,1968
D020493189,2896
D020493530,2171
D020493530,2928
D020493530,2168
D020493530,2170
D020493530,2989
D020493530,2002
D020493530,2983
D020493530,1324
D020494933,1335
D020494933,1334
D020494933,1350
D020494933,2972
D020494933,1360
D020495763,1296
D020495763,1299
D020495763,2165
D020495763,1294
D020495763,1303
D020495763,1300
D020495763,2957
D020495763,1301
D020495763,1298
D020495763,1302
D020495763,2910
