student_id,course_id
D074540143,2979
D074540143,1293
D074540143,1292
D074540143,2987
D074540143,1291
D074540143,2191
D074540143,1288
D074540143,1289
D074540143,1290
D074540143,1286
D074540143,1284
D074540143,2883
D0745404,2975
D0745404,3020
D0745404,2995
D0745404,2967
D0745404,3031
D0745417,1316
D0745417,3032
D0745417,1315
D0745417,3780
D0745417,1317
D0745417,3024
D0745417,2981
D0745417,1972
D074542239,1341
D074542239,2191
D074542239,1353
D074542239,1340
D074542239,3009
D074543540,2906
D074543540,1294
D074543540,1299
D074543540,1302
D074543540,1303
D074543540,1296
D074543540,1298
D074543540,1300
D074543540,1301
D0745458,2951
D0745458,2175
D0745458,3028
D0745458,2885
D0745458,2172
D0745458,2886
D0745458,3012
D0745458,2174
D0745462,2902
D0745462,2951
D0745462,2912
D0745462,2922
D0745462,2958
D074546350,1317
D074546350,3780
D074546350,1316
D074546350,2886
D074546350,3006
D074546350,2971
D074546350,1315
D074547050,1318
D074547050,1320
D074547050,2963
D074547050,1314
D074547050,2898
D074547050,1319
D074547050,2165
D074547050,2901
D0745477,3028
D0745477,2956
D0745477,2969
D0745477,2891
D0745477,3898
D074547975,2144
D074547975,2146
D074547975,1356
D074547975,2147
D074547975,2145
D074547975,2897
D074547975,2004
D074547975,2184
D074547975,3767
D074547975,2143
D074547975,2140
D074547975,2166
D074547975,2142
D0745484,1348
D0745484,1347
D0745484,1346
D074551286,2143
D074551286,2142
D074551286,2145
D074551286,2144
D074551286,2914
D074551286,2140
D074551286,2146
D074551286,3767
D074551286,2147
