student_id,course_id
D091491862,2959
D091491862,2175
D091491862,2987
D091491862,2174
D091491862,3898
D091491862,2881
D091491862,2002
D091491862,2172
D0914949,1334
D0914949,2962
D0914949,1335
D0914949,3893
D0914949,2875
D0914949,2184
D0914949,2932
D0914975,2908
D0914975,3039
D0914975,2876
D0914975,2167
D0914975,2181
D0914997,2904
D0914997,2891
D0914997,2883
D0914997,2982
D0914997,1972
D0915001,1347
D0915001,1348
D0915001,1346
D0915018,2174
D0915018,2957
D0915018,2989
D0915018,2175
D0915018,3030
D0915018,2946
D0915018,2913
D0915018,2172
D091502247,1307
D091502247,2956
D091502247,1973
D091502247,1308
D091502247,2192
D091502247,3780
D091502247,1309
D091502247,2966
D091505934,2910
D091505934,2156
D091505934,1329
D091505934,2158
D091505934,1971
D091505934,2870
D091505934,2160
D091505934,2157
D091505934,2959
D091505934,2159
D0915060,2162
D0915060,2871
D0915060,3027
D0915060,2185
D0915060,2876
D091506320,2983
D091506320,2150
D091506320,2153
D091506320,2881
D091506320,2151
D091506320,2152
D091506320,2898
D091506320,2876
D091506320,2154
D0915081,3016
D0915081,2179
D0915081,3007
D0915081,2899
D0915081,2992
D0915085,2184
D0915085,1313
D0915085,2897
D0915085,2177
D0915085,1327
D091509048,2957
D091509048,1332
D091509048,1331
D0915103,1286
D0915103,1291
D0915103,1290
D0915103,1289
D0915103,1287
D0915103,1284
D0915103,1293
D0915103,1288
D0915103,1292
D0915108,1281
D0915108,1280
D0915108,1278
D0915108,1276
D0915108,1282
D0915108,1279
D0915108,1277
D0915108,1274
D0915108,1283
