student_id,course_id
D008260277,2152
D008260277,2920
D008260277,2873
D008260277,2151
D008260277,2150
D008260277,2153
D008260277,2154
D008262264,2876
D008262264,1319
D008262264,1320
D008262264,1318
D008266958,1320
D008266958,1318
D008266958,1319
D008266958,2906
D008270368,2911
D008270368,3779
D008270368,1306
D008270368,2876
D008270368,1305
D008270368,1304
D008270368,2908
D008277985,1334
D008277985,1335
D008277985,2888
D008277985,2989
D008282972,2135
D008282972,2963
D008282972,2137
D008282972,2891
D008282972,2134
D008282972,3767
D008282972,2876
D008282972,2136
D008282972,2132
D008282972,2138
D008282972,2139
D008282972,3820
D008284952,2961
D008284952,1320
D008284952,1319
D008284952,2872
D008284952,1318
D008284952,2916
D008284952,3007
D008285492,1346
D008285492,2872
D008285492,2004
D008285492,2182
D008285492,1348
D008285492,2184
D008293244,3767
D008293244,2139
D008293244,2138
D008293244,1351
D008293244,2136
D008293244,2137
D008293244,2915
D008293244,2135
D008293244,2132
D008293244,2134
D008298034,2881
D008298034,2174
D008298034,2960
D008298034,2910
D008298034,2172
D008298034,1310
D008298034,2175
D008311092,2175
D008311092,2174
D008311092,2172
D008311092,1322
D008313683,2901
D008313683,2153
D008313683,2152
D008313683,2154
D008313683,2150
D008313683,2950
D008313683,2151
D008313683,2908
D008314376,2159
D008314376,2160
D008314376,1313
D008314376,2157
D008314376,2156
D008314376,3014
D008314376,2158
D008314376,1356
D008317988,2930
D008317988,1971
D008317988,1320
D008317988,2957
D008317988,2908
D008317988,3813
D008317988,1319
D008317988,1318
