student_id,course_id
D018988369,2136
D018988369,2134
D018988369,2135
D018988369,2137
D018988369,2132
D018988369,2138
D018988369,3767
D018988369,2139
D018988369,2188
D018991338,3012
D018991338,1274
D018991338,1281
D018991338,1278
D018991338,1283
D018991338,1276
D018991338,2198
D018991338,1282
D018991338,1280
D018991338,2987
D018991338,1279
D018992786,1970
D018992786,2170
D018992786,1323
D018992786,2171
D018992786,2168
D018996173,3780
D018996173,1317
D018996173,2941
D018996173,1315
D018996173,1316
D018996173,2968
D018996272,2203
D018996272,3892
D018996272,1337
D018996272,3898
D018996272,2915
D018996272,2985
D018996272,1338
D018996319,2189
D018996319,2895
D018996319,1306
D018996319,3779
D018996319,2916
D018996319,2971
D018996319,1304
D018996319,1305
D018999785,3779
D018999785,1306
D018999785,1304
D018999785,1305
D018999785,2876
D018999785,2988
D018999785,2163
D018999785,2924
D019000428,1348
D019000428,2936
D019000428,1346
D019000428,2927
D019000428,2866
D019000428,2943
D019001852,1320
D019001852,1318
D019001852,1319
D019001852,2905
D019001852,2962
D019004303,1348
D019004303,1346
D019004303,2900
D019004303,3827
D019009759,1334
D019009759,1335
D019009759,2914
D019016443,3011
D019016443,2196
D019016443,2194
D019016443,2195
D019018683,2981
D019018683,1350
D019018683,2175
D019018683,1970
D019018683,2174
D019018683,2172
D019021362,1288
D019021362,1284
D019021362,2983
D019021362,1292
D019021362,1286
D019021362,3808
D019021362,2163
D019021362,1289
D019021362,1293
D019021362,1362
D019021362,1291
D019021362,1290
D019021362,2190
