student_id,course_id
D0555674,2863
D0555674,1334
D0555674,2868
D0555674,1335
D0555674,2924
D0555674,3810
D0555674,2971
D055572880,3767
D055572880,1330
D055572880,2143
D055572880,2142
D055572880,2140
D055572880,2147
D055572880,2991
D055572880,2145
D055572880,3035
D055572880,2146
D055572880,2144
D0555738,1348
D0555738,1347
D0555738,1346
D0555774,2941
D0555774,1318
D0555774,1320
D0555774,2868
D0555774,1319
D0555774,3039
D0555774,1360
D055577816,1335
D055577816,3009
D055577816,2870
D055577816,1334
D055579971,2870
D055579971,2170
D055579971,2168
D055579971,2171
D0555800,3813
D0555800,2178
D0555800,1340
D0555800,2951
D0555800,2002
D0555800,1341
D0555800,2958
D0555809,2972
D0555809,2892
D0555809,3022
D0555809,1362
D0555809,3019
D0555825,1338
D0555825,2941
D0555825,2940
D0555825,1337
D0555825,1323
D0555825,3827
D0555825,2961
D0555834,1335
D0555834,2882
D0555834,2164
D0555834,1334
D0555834,2181
D0555834,3023
D0555834,3893
D0555846,2963
D0555846,3001
D0555846,2935
D0555846,2946
D0555846,2985
D0555847,2919
D0555847,3021
D0555847,2976
D0555847,2940
D0555847,2182
D0555847,1340
D0555847,1341
D055584852,1332
D055584852,1331
D055584852,2176
D055585637,2175
D055585637,2172
D055585637,2987
D055585637,1325
D055585637,2874
D055585637,1311
D055585637,2174
D055585637,2920
D0555875,1291
D0555875,1290
D0555875,1284
D0555875,1292
D0555875,1286
D0555875,1293
D0555875,1287
D0555875,1289
D0555875,1288
