student_id,course_id
D0534795,2988
D0534795,3000
D0534795,2154
D0534795,2152
D0534795,2151
D0534795,2153
D0534795,2150
D0534795,3032
D0534795,2956
D0534795,2973
D053483805,2171
D053483805,2170
D053483805,2168
D053483805,1972
D053483805,1356
D053483805,2867
D053483805,2885
D053484567,1311
D053484567,1356
D053484567,1355
D053484567,3013
D053484567,1973
D053484567,2174
D053484567,2172
D053484567,2175
D053484789,1322
D053484789,3813
D053484789,2158
D053484789,2160
D053484789,2159
D053484789,2157
D053484789,2156
D0534852,2132
D0534852,3812
D0534852,2139
D0534852,2135
D0534852,2137
D0534852,2138
D0534852,2134
D0534852,2136
D0534852,3767
D053485984,1350
D053485984,2878
D053485984,1971
D053485984,3779
D053485984,1305
D053485984,1306
D053485984,1304
D0534893,1346
D0534893,1348
D0534893,1347
D0534909,1289
D0534909,1293
D0534909,1290
D0534909,1287
D0534909,1292
D0534909,1288
D0534909,1286
D0534909,1291
D0534909,1284
D053491732,1337
D053491732,2202
D053491732,3898
D053491732,1338
D0534941,1301
D0534941,1299
D0534941,1296
D0534941,1303
D0534941,1294
D0534941,1297
D0534941,1300
D0534941,1302
D0534941,1298
D0534946,1320
D0534946,2866
D0534946,3009
D0534946,1318
D0534946,1355
D0534946,3028
D0534946,2166
D0534946,1319
D053495839,1348
D053495839,2896
D053495839,2947
D053495839,1346
D053495839,2866
D053495839,2182
D0534976,3034
D0534976,2989
D0534976,2912
D0534976,2988
D0534976,3893
