student_id,course_id
D035767725,1291
D035767725,2918
D035767725,1292
D035767725,1288
D035767725,1290
D035767725,1286
D035767725,3898
D035767725,1289
D035767725,1293
D035767725,3014
D035767725,2977
D035767725,1284
D035767725,3028
D035772514,2997
D035772514,1299
D035772514,1302
D035772514,1301
D035772514,1298
D035772514,1356
D035772514,1294
D035772514,1312
D035772514,1300
D035772514,1296
D035772514,1303
D035773245,1332
D035773245,1351
D035773245,2162
D035773245,1331
D035773245,2167
D035779995,1335
D035779995,1334
D035779995,2885
D035780007,1335
D035780007,2884
D035780007,1334
D035780007,1324
D035780007,2918
D035780007,3829
D035783992,1341
D035783992,2176
D035783992,1340
D035784449,1286
D035784449,1288
D035784449,1291
D035784449,2167
D035784449,1284
D035784449,2886
D035784449,1292
D035784449,2928
D035784449,1293
D035784449,1290
D035784449,1289
D035786252,2144
D035786252,2146
D035786252,3767
D035786252,3027
D035786252,2913
D035786252,2147
D035786252,2143
D035786252,2142
D035786252,2145
D035786252,1327
D035786252,2190
D035786252,2140
D035795629,2196
D035795629,1311
D035795629,2194
D035795629,2195
D035795629,2916
D035795629,2983
D035798750,2906
D035798750,2195
D035798750,2196
D035798750,2194
D035798750,2969
D035800156,2159
D035800156,2160
D035800156,2156
D035800156,1311
D035800156,2967
D035800156,2157
D035800156,2158
D035800606,1303
D035800606,2877
D035800606,1296
D035800606,1302
D035800606,1299
D035800606,1300
D035800606,1294
D035800606,1351
D035800606,1298
D035800606,1349
D035800606,1301
D035800606,2991
