student_id,course_id
D069177262,1280
D069177262,1281
D069177262,1351
D069177262,1283
D069177262,2930
D069177262,1274
D069177262,2934
D069177262,1282
D069177262,1279
D069177262,1278
D069177262,2188
D069177262,1276
D069177262,3000
D0691773,1364
D0691773,1972
D0691773,2955
D0691773,2874
D0691773,2919
D069178191,2179
D069178191,2888
D069178191,1335
D069178191,1334
D069178191,1360
D069178191,1323
D069178191,2935
D0691784,2196
D0691784,2942
D0691784,2176
D0691784,2981
D0691784,3808
D0691784,2875
D0691784,2194
D0691784,2195
D0691791,2876
D0691791,3004
D0691791,2907
D0691791,2902
D0691791,1972
D069180088,2144
D069180088,2146
D069180088,2143
D069180088,2140
D069180088,1328
D069180088,2896
D069180088,2147
D069180088,3767
D069180088,2145
D069180088,2142
D069180477,2146
D069180477,1322
D069180477,1329
D069180477,2960
D069180477,2140
D069180477,1311
D069180477,2143
D069180477,2147
D069180477,1349
D069180477,3767
D069180477,2142
D069180477,2145
D069180477,2144
D0691805,2975
D0691805,2171
D0691805,1314
D0691805,2940
D0691805,2168
D0691805,2182
D0691805,2170
D0691805,2186
D069182570,1340
D069182570,1341
D069182570,2924
D069182594,2150
D069182594,2153
D069182594,2947
D069182594,2152
D069182594,1324
D069182594,2151
D069182594,2154
D069182617,1327
D069182617,1340
D069182617,2892
D069182617,2886
D069182617,2952
D069182617,1341
D0691840,2145
D0691840,2140
D0691840,2147
D0691840,3767
D0691840,2144
D0691840,2143
D0691840,3036
D0691840,2142
D0691840,2146
