student_id,course_id
D056805673,3809
D056805673,2137
D056805673,2138
D056805673,2136
D056805673,2135
D056805673,2139
D056805673,2132
D056805673,2134
D056805673,3767
D056809633,3767
D056809633,2968
D056809633,2143
D056809633,2976
D056809633,2145
D056809633,2198
D056809633,3813
D056809633,2144
D056809633,2146
D056809633,2140
D056809633,2147
D056809633,2142
D056809633,3006
D0568102,1297
D0568102,1298
D0568102,1294
D0568102,1299
D0568102,1300
D0568102,1303
D0568102,1301
D0568102,1302
D0568102,1296
D056810998,3809
D056810998,1319
D056810998,1320
D056810998,1318
D0568134,1354
D0568134,2156
D0568134,3008
D0568134,2157
D0568134,2940
D0568134,2962
D0568134,2888
D0568134,2159
D0568134,2158
D0568134,2160
D0568153,2866
D0568153,1331
D0568153,1332
D0568153,2198
D0568153,2898
D0568153,2186
D0568153,3897
D0568160,1302
D0568160,1299
D0568160,1298
D0568160,1300
D0568160,1294
D0568160,1303
D0568160,1301
D0568160,1296
D0568160,1297
D0568164,2870
D0568164,2936
D0568164,2925
D0568164,2176
D0568164,2904
D0568178,1346
D0568178,1347
D0568178,1348
D0568179,1293
D0568179,1290
D0568179,1286
D0568179,1284
D0568179,1292
D0568179,1287
D0568179,1288
D0568179,1289
D0568179,1291
D0568185,3899
D0568185,1315
D0568185,3780
D0568185,1316
D0568185,2932
D0568185,1317
D0568185,3024
D0568192,2178
D0568192,1331
D0568192,3011
D0568192,2929
D0568192,2002
D0568192,1332
D0568192,2983
D0568197,2994
D0568197,2988
D0568197,2862
D0568197,3015
D0568197,2967
