student_id,course_id
D097634188,1334
D097634188,2179
D097634188,1335
D097634188,2167
D097634188,2198
D097634188,2862
D097635239,1310
D097635239,1348
D097635239,1346
D0976358,2895
D0976358,1332
D0976358,1362
D0976358,2911
D0976358,3032
D0976358,1331
D0976358,3016
D097636175,1292
D097636175,2181
D097636175,1291
D097636175,1289
D097636175,1293
D097636175,1288
D097636175,2198
D097636175,1286
D097636175,1329
D097636175,1284
D097636175,1290
D0976381,1302
D0976381,1303
D0976381,1299
D0976381,1301
D0976381,1298
D0976381,1294
D0976381,1297
D0976381,1300
D0976381,1296
D0976383,2993
D0976383,1334
D0976383,1335
D0976383,2887
D0976383,3000
D0976383,2934
D0976383,2963
D0976402,3019
D0976402,2872
D0976402,2998
D0976402,2168
D0976402,1364
D0976402,2171
D0976402,3022
D0976402,2170
D0976406,2910
D0976406,2905
D0976406,3036
D0976406,3812
D0976406,1304
D0976406,1305
D0976406,3779
D0976406,2203
D0976406,1306
D097642763,2159
D097642763,2157
D097642763,2160
D097642763,2156
D097642763,2158
D097642763,2983
D0976432,2916
D0976432,2886
D0976432,2909
D0976432,2868
D0976432,2915
D0976466,2964
D0976466,2974
D0976466,2966
D0976466,3900
D0976466,3017
D0976484,2927
D0976484,1306
D0976484,2949
D0976484,1329
D0976484,3779
D0976484,1304
D0976484,2862
D0976484,1305
D0976484,2202
D0976486,1306
D0976486,3045
D0976486,3779
D0976486,2912
D0976486,2203
D0976486,1305
D0976486,1304
D0976486,2931
D0976486,2903
