student_id,course_id
D044907853,2969
D044907853,3780
D044907853,2864
D044907853,1308
D044907853,1307
D044907853,1309
D044910419,2171
D044910419,2885
D044910419,2170
D044910419,2987
D044910419,2168
D044910419,1321
D044911584,1289
D044911584,1284
D044911584,1288
D044911584,1291
D044911584,1293
D044911584,2938
D044911584,1292
D044911584,2976
D044911584,1290
D044911584,1286
D044911584,2878
D044912666,1329
D044912666,3767
D044912666,3813
D044912666,1328
D044912666,2142
D044912666,2140
D044912666,2145
D044912666,2146
D044912666,1349
D044912666,2144
D044912666,2143
D044912666,2147
D044913151,3897
D044913151,1306
D044913151,2864
D044913151,2189
D044913151,1304
D044913151,3779
D044913151,1305
D044914097,2153
D044914097,2151
D044914097,1322
D044914097,2154
D044914097,2152
D044914097,2150
D044914097,1312
D044920425,1360
D044920425,2180
D044920425,1335
D044920425,1322
D044920425,1334
D044926090,2927
D044926090,2151
D044926090,1973
D044926090,2150
D044926090,2152
D044926090,1968
D044926090,2153
D044926090,2974
D044926090,2154
D044926090,2987
D044938086,2892
D044938086,3780
D044938086,1315
D044938086,3007
D044938086,1316
D044938086,2890
D044938086,1317
D044938086,3001
D044938086,2929
D044938536,2146
D044938536,2144
D044938536,2140
D044938536,3767
D044938536,2145
D044938536,2929
D044938536,2143
D044938536,2142
D044938536,2147
D044939373,3006
D044939373,2953
D044939373,2896
D044939373,2901
D044939373,1309
D044939373,1307
D044939373,1308
D044939373,3780
D044940348,1341
D044940348,2203
D044940348,1340
