student_id,course_id
D035938347,1316
D035938347,2962
D035938347,2905
D035938347,1317
D035938347,2890
D035938347,1315
D035938347,3813
D035938347,2896
D035938347,3780
D035939351,3009
D035939351,2191
D035939351,1341
D035939351,2179
D035939351,1313
D035939351,1340
D035942382,3001
D035942382,2930
D035942382,1319
D035942382,2929
D035942382,2919
D035942382,1320
D035942382,1318
D035942382,2189
D035943310,1351
D035943310,1331
D035943310,2978
D035943310,1332
D035943310,2913
D035945321,2947
D035945321,1315
D035945321,2002
D035945321,2916
D035945321,1317
D035945321,1316
D035945321,3780
D035945321,2924
D035947387,1319
D035947387,1320
D035947387,1318
D035947387,1314
D035954514,2996
D035954514,1332
D035954514,1331
D035954514,2163
D035954514,2181
D035954965,3780
D035954965,1307
D035954965,1308
D035954965,2901
D035954965,2956
D035954965,1309
D035961451,2146
D035961451,2143
D035961451,2145
D035961451,3767
D035961451,1324
D035961451,2147
D035961451,2142
D035961451,2140
D035961451,1322
D035961451,2144
D035962632,2872
D035962632,2915
D035962632,2968
D035962632,1319
D035962632,1318
D035962632,1351
D035962632,2962
D035962632,1320
D035963974,2147
D035963974,2146
D035963974,2142
D035963974,2144
D035963974,2143
D035963974,2996
D035963974,2140
D035963974,2189
D035963974,2952
D035963974,3767
D035963974,2145
D035966272,2926
D035966272,2957
D035966272,2985
D035966272,1294
D035966272,2882
D035966272,1296
D035966272,1299
D035966272,2955
D035966272,1303
D035966272,1301
D035966272,1298
D035966272,1302
D035966272,1300
