student_id,course_id
D000384155,1321
D000384155,2194
D000384155,1325
D000384155,3827
D000384155,2865
D000384155,2196
D000384155,2195
D000384414,1316
D000384414,3780
D000384414,1311
D000384414,2924
D000384414,1317
D000384414,3006
D000384414,1315
D000384414,2916
D000384414,2871
D000389419,1332
D000389419,2915
D000389419,2885
D000389419,1331
D000389419,2862
D000389747,3767
D000389747,2143
D000389747,2142
D000389747,2144
D000389747,2965
D000389747,2145
D000389747,2140
D000389747,2146
D000389747,2147
D000389822,1308
D000389822,1309
D000389822,1307
D000389822,3780
D000389822,1352
D000390033,2862
D000390033,1334
D000390033,2976
D000390033,1335
D000390033,2167
D000393096,1315
D000393096,3780
D000393096,1316
D000393096,2928
D000393096,1317
D000393096,2957
D000393621,1284
D000393621,1290
D000393621,3899
D000393621,2895
D000393621,1291
D000393621,1288
D000393621,2885
D000393621,1286
D000393621,1293
D000393621,1292
D000393621,1289
D000393942,1317
D000393942,1316
D000393942,2002
D000393942,1315
D000393942,3780
D000396790,2139
D000396790,3767
D000396790,2974
D000396790,2137
D000396790,2138
D000396790,3898
D000396790,2882
D000396790,2132
D000396790,2135
D000396790,2134
D000396790,2136
D000397452,2136
D000397452,3767
D000397452,2134
D000397452,2137
D000397452,2139
D000397452,2135
D000397452,2138
D000397452,2132
D000397452,2193
D000402088,2992
D000402088,2916
D000402088,2922
D000402088,1315
D000402088,1317
D000402088,3897
D000402088,1316
D000402088,3780
D000402088,2896
D000407533,2153
D000407533,2893
D000407533,2150
D000407533,1364
D000407533,2152
D000407533,2942
D000407533,2154
D000407533,2151
