student_id,course_id
D0885576,2883
D0885576,1310
D0885576,1341
D0885576,1354
D0885576,1340
D0885576,3019
D0885576,1967
D0885585,3043
D0885585,2956
D0885585,1352
D0885585,2947
D0885585,2966
D0885585,1337
D0885585,1338
D088559360,2871
D088559360,2915
D088559360,1332
D088559360,1331
D0885598,1301
D0885598,1299
D0885598,1302
D0885598,1298
D0885598,1294
D0885598,1303
D0885598,1300
D0885598,1296
D0885598,1297
D088561080,2926
D088561080,1331
D088561080,2903
D088561080,1332
D0885615,2964
D0885615,2901
D0885615,1332
D0885615,2893
D0885615,2914
D0885615,2902
D0885615,1331
D088563879,1341
D088563879,1313
D088563879,2913
D088563879,3829
D088563879,1340
D088563879,2941
D088564319,2933
D088564319,1341
D088564319,2967
D088564319,1340
D088564319,1327
D088564319,2163
D088564319,1322
D0885645,3042
D0885645,3891
D0885645,1306
D0885645,2893
D0885645,1305
D0885645,3779
D0885645,1304
D0885645,2874
D0885645,3026
D088564845,1338
D088564845,2163
D088564845,1326
D088564845,2920
D088564845,1337
D088564845,2162
D0885666,1305
D0885666,1313
D0885666,1304
D0885666,1351
D0885666,1306
D0885666,3004
D0885666,3779
D0885666,1364
D0885666,2905
D088567235,2136
D088567235,3767
D088567235,2134
D088567235,2135
D088567235,2986
D088567235,3818
D088567235,2138
D088567235,2923
D088567235,3008
D088567235,2137
D088567235,2926
D088567235,2132
D088567235,2139
D088567860,2194
D088567860,2196
D088567860,2195
D088567860,2165
