student_id,course_id
D092662872,3780
D092662872,3808
D092662872,1316
D092662872,1317
D092662872,1315
D092662872,2913
D092666276,2196
D092666276,2194
D092666276,2195
D092666276,2877
D092668348,1355
D092668348,1309
D092668348,3780
D092668348,2872
D092668348,1307
D092668348,2979
D092668348,3898
D092668348,1308
D092668348,2950
D092668928,2159
D092668928,2959
D092668928,2158
D092668928,2157
D092668928,3009
D092668928,2156
D092668928,2160
D092670211,1335
D092670211,2935
D092670211,1334
D092670211,2926
D092670211,1350
D092670631,1967
D092670631,2154
D092670631,2150
D092670631,2152
D092670631,2153
D092670631,2878
D092670631,2151
D0926711,1973
D0926711,1362
D0926711,2974
D0926711,3024
D0926711,2983
D0926720,1297
D0926720,1300
D0926720,1301
D0926720,1299
D0926720,1303
D0926720,1294
D0926720,1296
D0926720,1298
D0926720,1302
D092674608,1300
D092674608,1302
D092674608,1301
D092674608,1299
D092674608,1313
D092674608,1294
D092674608,1298
D092674608,1296
D092674608,2163
D092674608,2894
D092674608,1303
D092674608,2921
D0926769,2153
D0926769,2952
D0926769,1314
D0926769,2150
D0926769,2154
D0926769,2152
D0926769,3820
D0926769,2151
D0926769,2862
D0926807,3779
D0926807,2203
D0926807,1305
D0926807,1328
D0926807,1304
D0926807,1306
D0926807,2935
D092682054,2873
D092682054,2196
D092682054,2194
D092682054,2195
D0926830,1316
D0926830,1315
D0926830,3019
D0926830,3780
D0926830,2920
D0926830,1317
D0926830,3020
D0926830,1968
D0926830,3039
