student_id,course_id
D0670388,2181
D0670388,2905
D0670388,2943
D0670388,2929
D0670388,2969
D0670390,2894
D0670390,2928
D0670390,2164
D0670390,3014
D0670390,2182
D0670391,1312
D0670391,2969
D0670391,3042
D0670391,2951
D0670391,2974
D0670415,2154
D0670415,2152
D0670415,2964
D0670415,1313
D0670415,2150
D0670415,2946
D0670415,2151
D0670415,2941
D0670415,2153
D0670415,3899
D067041770,1332
D067041770,2862
D067041770,1331
D0670419,1306
D0670419,3779
D0670419,1304
D0670419,2894
D0670419,1323
D0670419,3008
D0670419,1305
D0670419,3820
D0670419,2999
D0670429,1317
D0670429,1315
D0670429,3780
D0670429,1316
D0670429,2989
D0670431,3031
D0670431,1305
D0670431,3025
D0670431,3779
D0670431,2198
D0670431,2955
D0670431,1306
D0670431,1304
D0670431,1967
D0670436,1341
D0670436,2991
D0670436,2881
D0670436,2862
D0670436,2934
D0670436,2973
D0670436,1340
D067043958,1308
D067043958,1307
D067043958,1309
D067043958,2189
D067043958,3818
D067043958,3780
D067043958,3809
D067043958,2988
D0670452,1319
D0670452,3891
D0670452,2920
D0670452,2972
D0670452,1318
D0670452,1320
D0670452,3029
D0670452,3035
D067045785,2143
D067045785,1313
D067045785,2147
D067045785,2863
D067045785,2146
D067045785,2142
D067045785,2944
D067045785,2144
D067045785,3767
D067045785,1352
D067045785,2145
D067045785,2140
D067045785,1327
D067046997,2930
D067046997,1276
D067046997,1282
D067046997,1283
D067046997,1279
D067046997,2876
D067046997,1281
D067046997,1278
D067046997,1274
D067046997,1280
