student_id,course_id
D070722796,3042
D070722796,1286
D070722796,1289
D070722796,2904
D070722796,1290
D070722796,1292
D070722796,1284
D070722796,1288
D070722796,3889
D070722796,1293
D070722796,1291
D0707238,1289
D0707238,1286
D0707238,1291
D0707238,1284
D0707238,1292
D0707238,1290
D0707238,1293
D0707238,1287
D0707238,1288
D0707239,1309
D0707239,1308
D0707239,2982
D0707239,1364
D0707239,2904
D0707239,3817
D0707239,2882
D0707239,1307
D0707239,3780
D0707251,2964
D0707251,1307
D0707251,2867
D0707251,3780
D0707251,2983
D0707251,1309
D0707251,1308
D0707251,2943
D0707251,2177
D0707252,2156
D0707252,2157
D0707252,2158
D0707252,2159
D0707252,2160
D0707273,1971
D0707273,3014
D0707273,2985
D0707273,2909
D0707273,1353
D0707297,1290
D0707297,1291
D0707297,1293
D0707297,1289
D0707297,1286
D0707297,1288
D0707297,1287
D0707297,1292
D0707297,1284
D070730951,2195
D070730951,1311
D070730951,2196
D070730951,2004
D070730951,2194
D0707322,2175
D0707322,2991
D0707322,2177
D0707322,2974
D0707322,2172
D0707322,2863
D0707322,2174
D0707339,1334
D0707339,2953
D0707339,3018
D0707339,2959
D0707339,3038
D0707339,1335
D0707339,2148
D0707344,1296
D0707344,1299
D0707344,1302
D0707344,1298
D0707344,1301
D0707344,1303
D0707344,1300
D0707344,1297
D0707344,1294
D0707358,1296
D0707358,1300
D0707358,1297
D0707358,1302
D0707358,1299
D0707358,1303
D0707358,1294
D0707358,1301
D0707358,1298
D0707364,3045
D0707364,2979
D0707364,3025
D0707364,1330
D0707364,1356
