student_id,course_id
D0634457,2148
D0634457,2139
D0634457,2138
D0634457,2132
D0634457,3767
D0634457,3023
D0634457,2135
D0634457,2134
D0634457,2136
D0634457,2202
D0634457,2137
D0634457,2908
D0634457,2881
D063446609,2887
D063446609,2172
D063446609,2868
D063446609,2175
D063446609,2174
D0634469,2984
D0634469,3038
D0634469,1316
D0634469,1315
D0634469,3780
D0634469,3004
D0634469,1322
D0634469,3012
D0634469,1317
D063447088,1340
D063447088,3829
D063447088,1341
D063450347,1308
D063450347,2924
D063450347,1307
D063450347,2192
D063450347,1309
D063450347,3780
D063452440,2138
D063452440,2999
D063452440,2137
D063452440,2927
D063452440,2136
D063452440,2132
D063452440,2134
D063452440,1967
D063452440,2139
D063452440,2135
D063452440,3767
D063452471,2978
D063452471,1331
D063452471,2919
D063452471,2923
D063452471,1332
D0634537,2883
D0634537,2174
D0634537,2172
D0634537,2988
D0634537,2919
D0634537,2175
D0634546,2160
D0634546,2875
D0634546,2157
D0634546,3820
D0634546,2956
D0634546,2158
D0634546,2166
D0634546,3043
D0634546,2159
D0634546,2156
D0634557,1346
D0634557,1348
D0634557,1347
D0634561,1276
D0634561,1278
D0634561,1281
D0634561,1280
D0634561,1283
D0634561,1282
D0634561,1277
D0634561,1274
D0634561,1279
D0634566,2985
D0634566,3897
D0634566,2884
D0634566,2150
D0634566,3049
D0634566,2151
D0634566,2154
D0634566,2152
D0634566,2998
D0634566,2153
D063456622,2157
D063456622,2160
D063456622,2156
D063456622,1349
D063456622,2158
D063456622,2191
D063456622,2159
