student_id,course_id
D062513135,1296
D062513135,1302
D062513135,1299
D062513135,1298
D062513135,1303
D062513135,1301
D062513135,1300
D062513135,2868
D062513135,1294
D0625132,2001
D0625132,2874
D0625132,2935
D0625132,3043
D0625132,1356
D0625141,3900
D0625141,1340
D0625141,3033
D0625141,3817
D0625141,1341
D0625141,2915
D0625141,2881
D0625160,1341
D0625160,1340
D0625160,2188
D0625160,3020
D0625160,2966
D0625160,3025
D0625160,2876
D062516617,2156
D062516617,2157
D062516617,2160
D062516617,2158
D062516617,2159
D062516617,2893
D062516617,3898
D062516761,2145
D062516761,3767
D062516761,2948
D062516761,2140
D062516761,1356
D062516761,2143
D062516761,2146
D062516761,2142
D062516761,2896
D062516761,2147
D062516761,2144
D062516761,3008
D0625198,2157
D0625198,1323
D0625198,2159
D0625198,2879
D0625198,2160
D0625198,2962
D0625198,2156
D0625198,2905
D0625198,2158
D0625198,3024
D0625232,2965
D0625232,2195
D0625232,3039
D0625232,2194
D0625232,2196
D0625232,2921
D0625232,1351
D0625232,1361
D062523233,1320
D062523233,1319
D062523233,1318
D062523233,2903
D062523288,1337
D062523288,1338
D062523288,3004
D0625264,2904
D0625264,2920
D0625264,2896
D0625264,2887
D0625264,2928
D0625302,2965
D0625302,3035
D0625302,1352
D0625302,2865
D0625302,3036
D062530675,2143
D062530675,2140
D062530675,2870
D062530675,3007
D062530675,2147
D062530675,2144
D062530675,2004
D062530675,2145
D062530675,2142
D062530675,2146
D062530675,3767
